	hindi_word
8006	फ़राहम,
8007	फ़रियादी,
8008	फ़रिश्ता,
8009	फ़रेब,
8010	फ़रोख्त,
8011	फ़र्ज़ो,
8012	फ़र्द,
8013	फ़र्दन-फ़र्दन,
8014	फ़र्न,
8015	फ़र्म,
8016	फ़र्राटा,
8017	फ़र्राश,
8018	फ़र्लांग,
8019	फ़लक,
8020	फ़लसफ़ा,
8021	फ़लालैन,
8022	फ़सलकट,
8023	फ़सलकट्टा,
8024	फ़सली,
8025	फ़सादी,
8026	फ़स्द,
8027	फ़ाइन,
8028	फ़ाइल,
8029	फ़ाक़ा,
8030	फ़ाक़ाकश,
8031	फ़ाक़ाकशी,
8032	फ़ाज़िल,
8033	फ़ायर,
8034	फ़ायरब्रिगेड,
8035	फ़ायरमैन,
8036	फ़ारम,
8037	फ़ारिग़,
8038	फ़ारिग़खती,
8039	फ़ालूदा,
8040	फ़ासिज़्म,
8041	फ़ासिस्ट,
8042	फ़ासिस्टवाद,
8043	फ़िकरा,
8044	फ़िक्रमंदी,
8045	फ़िट,
8046	फ़िटर,
8047	फ़िटिंग,
8048	फ़ितना,
8049	फ़ितरती,
8050	फ़िदवी,
8051	फ़िरंग,
8052	फ़िरक़ा,
8053	फ़िरक़ाक़ापरस्त,
8054	फ़िरक़ाक़ापरस्ती,
8055	फ़िरक़ाक़ेवार,
8056	फ़िरक़ाक़ेवाराना,
8057	फ़िरकेवाराना,
8058	फ़िरदौस,
8059	फ़िलहक़ीक़त,
8060	फ़िलासफ़ी,
8061	फ़िल्मा,
8062	फ़िल्मी,
8063	फ़िसल,
8064	फ़िसलनेवाला ज़गह,
8065	फ़िहरिश्त,
8066	फ़ीलपा,
8067	फ़ुजूलखर्ची,
8068	फ़ुटनोट,
8069	फ़ुटबाल को सिर से मारना,
8070	फ़ुरक़त,
8071	फ़ुरसत,
8072	फ़ुर्संत,
8073	फ़ुर्सत,
8074	फ़ुलस्केप,
8075	फ़ेंक,
8076	फ़ेंट,
8077	फ़ेल,
8078	फ़ैक्स,
8079	फ़ैमिली,
8080	फ़ैशनपरस्ती,
8081	फ़ैशनेबल,
8082	फ़ैसी,
8083	फ़ोटो खींच,
8084	फ़ोटो ले,
8085	फ़ोटोग्राफ़र,
8086	फ़ोटोग्राफ़ी,
8087	फ़ोड़ा,
8088	फ़ोता,
8089	फ़ोतेदार,
8090	फ़ोन कर,
8091	फ़ोनोग्राफ़,
8092	फ़ोरमैन,
8093	फ़ौत,
8094	फ़ौतशुदा,
8095	फ़ौरी,
8096	फ़्यूज़,
8097	फ़्राक,
8098	फ़्री,
8099	फ़्रीज़र,
8100	फ़्लैट,
8101	फाँट,
8102	फाँसी का फंदा,
8103	फाँसी दे,
8104	फाँसी लगा,
8105	फाइबर ग्लास,
8106	फाईल,
8107	फाटका,
8108	फाटकाकेबाज़,
8109	फाड़न,
8110	फायदा कर,
8111	फायदेमन्द रूप से,
8112	फार्म हाउस,
8113	फावड़ी,
8114	फाहा,
8115	फिर आ,
8116	फिर आरम्भ कर,
8117	फिर जीवित कर,
8118	फिर पैदा कर,
8119	फिर बटोरना वा जमा कर,
8120	फिर बुला,
8121	फिर लौट आ,
8122	फिर से जी,
8123	फिर से भर,
8124	फिरंट,
8125	फिराऊ,
8126	फिराक़,
8127	फिसड्डी,
8128	फिसल,
8129	फिसलाव,
8130	फीके पीले रंग का,
8131	फीता बाँध,
8132	फीते की घुण्डी,
8133	फीते से बाँध,
8134	फुँकार,
8135	फुंदना,
8136	फुआरा,
8137	फुटकर चीज़ेँ बेचने वाला,
8138	फुटकर बिक्री,
8139	फुटकरविक्रय,
8140	फुटबा,
8141	फुटबाल लेकर दौडते हुए खिलाडी को पकडकर रोक ले,
8142	फुटबोल मैट्च,
8143	फुटबोल,
8144	फुदक,
8145	फुन्सी,
8146	फुप्फुस,
8147	फुफेरा,
8148	फुलफुला,
8149	फुलाई,
8150	फुलाव,
8151	फुलावट,
8152	फुव्वारा,
8153	फुसफुसा,
8154	फुसफुसाहट,
8155	फुसला,
8156	फुसलाहट,
8157	फुहारा मार,
8158	फूँट,
8159	फूखिया,
8160	फूट निकल आ,
8161	फूफा,
8162	फूफी,
8163	फूल जा,
8164	फूल बेचने वाला,
8165	फूलों का खिल,
8166	फूलों का हार,
8167	फूलों का,
8168	फूलों से,
8169	फूलोंवाली,
8170	फूहडपन,
8171	फूहड़पना,
8172	फेँक,
8173	फेंक दे,
8174	फेंक,
8175	फेंटनी,
8176	फेरी लगा,
8177	फैक्स कर,
8178	फैयाज़,
8179	फैयाज़ज़ी,
8180	फैल जा,
8181	फैल,
8182	फैला हुआ हो,
8183	फैला हुआ,
8184	फैला हो,
8185	फैशन परस्त,
8186	फोकट,
8187	फोकला,
8188	फोकस में होना,
8189	फौजदारी का,
8190	फौज़ मे मामूली सैनिक,
8191	फौजी शिक्षा कवायद,
8192	फ्यास,
8193	फ्लिपर,
8194	फ्लैश यंत्र,
8195	बंकिमा,
8196	बंगसार,
8197	बंज़र,
8198	बंजारे,
8199	बंटाढा,
8200	बंडलबाज़ी,
8201	बंडा,
8202	बंद कर दे,
8203	बंद कर,
8204	बंदगोबी की आचार,
8205	बंदन,
8206	बंदसाल,
8207	बंदी बना,
8208	बंदीगूह,
8209	बंदीगृह,
8210	बंदीघर,
8211	बंदूक की दूरी जहाँ तक वह मार सकती है,
8212	बंदूकधारी,
8213	बंदूकसाज़,
8214	बंधककर्त्ता,
8215	बंधकग्राही,
8216	बंधकदाता,
8217	बंधनकारी,
8218	बंधानी,
8219	बंधारा,
8220	बंधुजन,
8221	बंध्यात्व,
8222	बंध्यापन,
8223	बंब,
8224	बईद,
8225	बक-झक,
8226	बकध्यान,
8227	बकनाझक,
8228	बकरम,
8229	बकल लगा,
8230	बकवादवादी,
8231	बकवास कर,
8232	बकवृत्ति,
8233	बक़िया,
8234	बक्से में बन्द कर,
8235	बख़ील,
8236	बख़ीलली,
8237	बख़ैरियत,
8238	बख़्तावर,
8239	बख़्श,
8240	बख़्शिश,
8241	बख़्शीस,
8242	बखेर,
8243	बख्शीश दे,
8244	बगल में,
8245	बगलौंहा,
8246	बग़बान,
8247	बच कर भाग जा,
